category_clean,rank_global,title,shop_name,source,price,price_tier,rating_filled,composite_score,discount_pct,available,nb_reviews,nb_variants,product_url
womens outdoor bottoms,1239,Women's Frontier Pant 2.0 (Mossy Oak® Original Bottomland® 2025),born_primitive,shopify,159.0,premium,4.8,0.6724,0.0,False,0,24,https://bornprimitive.com/products/womens-frontier-pant-2-0-mossy-oak®-original-bottomland®
tactical 5-pocket pant,315,5-Pocket Pant | Regular,ten_thousand,shopify,168.0,premium,4.8,0.8723,0.0,True,0,56,https://www.tenthousand.cc/products/tactical-5-pocket-pant
tactical 5-pocket pant,316,5-Pocket Pant | Straight,ten_thousand,shopify,168.0,premium,4.8,0.8723,0.0,True,0,24,https://www.tenthousand.cc/products/tactical-5-pocket-pant-straight-fit
tactical 5-pocket pant,564,5-Pocket Pant | Tall,ten_thousand,shopify,168.0,premium,4.8,0.8127,0.0,True,0,8,https://www.tenthousand.cc/products/tactical-5-pocket-pant-tall-fit
tactical utility pant,317,Utility Pant | Regular,ten_thousand,shopify,178.0,premium,4.8,0.8722,0.0,True,0,45,https://www.tenthousand.cc/products/tactical-utility-pant
tactical utility pant,373,Utility Pant | Straight,ten_thousand,shopify,178.0,premium,4.8,0.8662,0.0,True,0,10,https://www.tenthousand.cc/products/tactical-utility-pant-straight-fit
tactical utility pant,962,Utility Pant | Tall,ten_thousand,shopify,178.0,premium,4.8,0.7382,0.0,True,0,5,https://www.tenthousand.cc/products/tactical-utility-pant-tall-fit
mens tactical bottoms,318,FLEX Recon Boot Cut Jean (Dark Wash),born_primitive,shopify,90.0,premium,4.8,0.8719,0.0,True,0,18,https://bornprimitive.com/products/flex-recon-boot-cut-jean-dark-wash
mens tactical bottoms,323,Op Assault Pant (OD Green),born_primitive,shopify,209.0,premium,4.8,0.8718,0.0,True,0,21,https://bornprimitive.com/products/op-assault-pant-od-green
mens tactical bottoms,361,FLEX Recon Straight Leg Jean (Black),born_primitive,shopify,90.0,premium,4.8,0.8691,0.0,True,0,21,https://bornprimitive.com/products/flex-recon-straight-leg-jean-black
mens tactical bottoms,786,Scout Short (Ranger Green),born_primitive,shopify,90.0,premium,4.8,0.7647,0.0,True,0,6,https://bornprimitive.com/products/scout-short-ranger-green
womens bottoms,378,Essential Pant | Quartz Relaxed-fit,cuts_clothing,shopify,150.0,premium,4.8,0.8655,0.0,True,0,15,https://cutsclothing.com/products/essential-pant-2-quartz
womens bottoms,382,Essential Pant | Overcast Relaxed-fit,cuts_clothing,shopify,150.0,premium,4.8,0.8647,0.0,True,0,15,https://cutsclothing.com/products/essential-pant-2-overcast
womens bottoms,392,Essential Pant | Black Relaxed-fit,cuts_clothing,shopify,150.0,premium,4.8,0.8639,0.0,True,0,15,https://cutsclothing.com/products/essential-pant-2-black
gift cards,423,Physical Gift Card,born_primitive,shopify,10.0,budget,4.7,0.8551,0.0,True,0,14,https://bornprimitive.com/products/physical-gift-card-1
gift cards,424,Email Gift Card,born_primitive,shopify,10.0,budget,4.7,0.8539,0.0,True,0,12,https://bornprimitive.com/products/email-gift-card-1
gift cards,528,Digital Gift Card,allbirds,shopify,15.0,budget,4.4,0.8301,0.0,True,0,11,https://www.allbirds.com/products/digital-gift-cards
gift cards,592,Physical Gift Cards - Physical Gift Card,allbirds,shopify,25.0,budget,4.4,0.807,0.0,True,0,9,https://www.allbirds.com/products/physical-gift-cards
gift cards,1114,SET ACTIVE E-GIFT CARD - ONLINE ONLY,set_active,shopify,50.0,mid_range,4.4,0.7267,0.0,True,0,6,https://setactive.co/products/rise-ai-giftcard
gift cards,1181,Gift Card,cuts_clothing,shopify,50.0,mid_range,4.4,0.7003,0.0,True,0,5,https://cutsclothing.com/products/gift-card
mens tactical tops,425,Op Top Pro (Woodland),born_primitive,shopify,60.0,mid_range,4.4,0.853,40.0,True,0,6,https://bornprimitive.com/products/op-top-pro-woodland
mens tactical tops,426,Long Sleeve Op Top Pro (Woodland),born_primitive,shopify,72.0,mid_range,4.4,0.8529,40.0,True,0,6,https://bornprimitive.com/products/long-sleeve-op-top-pro-woodland
mens tactical tops,434,Long Sleeve Op Top (Woodland),born_primitive,shopify,66.0,mid_range,4.4,0.8497,40.0,True,0,6,https://bornprimitive.com/products/long-sleeve-op-top-woodland
mens tactical tops,438,Op Top (Desert Digital),born_primitive,shopify,54.0,mid_range,4.4,0.8491,40.0,True,0,6,https://bornprimitive.com/products/op-top-desert-digital
mens tactical tops,736,Long Sleeve Range Shirt (Ranger Green),born_primitive,shopify,55.0,mid_range,4.4,0.7826,0.0,True,0,8,https://bornprimitive.com/products/long-sleeve-range-shirt-ranger-green
mens tactical tops,1004,Work Shirt Pro (Black),born_primitive,shopify,70.0,mid_range,4.4,0.7329,0.0,True,0,6,https://bornprimitive.com/products/work-shirt-pro-black
mens tactical tops,1024,Range Shirt (Mossy Oak® Original Bottomland® 2025),born_primitive,shopify,48.0,mid_range,4.4,0.7307,0.0,True,0,6,https://bornprimitive.com/products/range-shirt-mossy-oak®-original-bottomland®
mens tactical tops,1058,Tactical Brand Range Shirt Flag (Brown),born_primitive,shopify,48.0,mid_range,4.4,0.7291,0.0,True,0,6,https://bornprimitive.com/products/tactical-brand-range-shirt-brown
mens tactical tops,1095,Range Shirt Flag (Range Master Red),born_primitive,shopify,48.0,mid_range,4.4,0.7283,0.0,True,0,6,https://bornprimitive.com/products/range-shirt-flag-range-master-red
mens tactical tops,1100,Long Sleeve Range Shirt Flag (Range Master Red),born_primitive,shopify,55.0,mid_range,4.4,0.7282,0.0,True,0,6,https://bornprimitive.com/products/long-sleeve-range-shirt-flag-range-master-red
womens joggers,432,Women's Rest Day Athleisure Jogger (Maroon),born_primitive,shopify,48.0,mid_range,4.4,0.8499,40.0,True,0,6,https://bornprimitive.com/products/womens-rest-day-athleisure-jogger-maroon
womens joggers,439,Weekender Jogger (Oatmeal),born_primitive,shopify,48.0,mid_range,4.4,0.8491,40.0,True,0,6,https://bornprimitive.com/products/weekender-jogger-oatmeal
womens joggers,440,Women's Unmatched Jogger (Heather White),born_primitive,shopify,48.0,mid_range,4.4,0.8491,40.0,True,0,6,https://bornprimitive.com/products/womens-unmatched-jogger-heather-white
womens joggers,485,Women's Cloud Jogger (Paloma Grey),born_primitive,shopify,80.0,mid_range,4.4,0.834,0.0,True,0,12,https://bornprimitive.com/products/womens-cloud-jogger-paloma-grey
womens joggers,524,Women's Rest Day Jogger 2.0 (Black),born_primitive,shopify,80.0,mid_range,4.4,0.8316,0.0,True,0,12,https://bornprimitive.com/products/womens-rest-day-jogger-2-0-black
womens joggers,1016,Women's Lounge Lux Jogger (Black),born_primitive,shopify,80.0,mid_range,4.4,0.7312,0.0,True,0,6,https://bornprimitive.com/products/womens-lounge-lux-jogger-black
womens joggers,1051,Women's Unmatched Jogger 2.0 (Pumice),born_primitive,shopify,70.0,mid_range,4.4,0.7297,0.0,True,0,6,https://bornprimitive.com/products/womens-unmatched-jogger-2-0-pumice
womens joggers,1296,Women's Performance Jogger (Gunmetal),born_primitive,shopify,50.4,mid_range,4.4,0.6515,40.0,False,0,6,https://bornprimitive.com/products/womens-performance-jogger-gunmetal
womens joggers,1306,Women's Rest Day Low Rise Athleisure Jogger (Heather Grey),born_primitive,shopify,48.0,mid_range,4.4,0.6483,40.0,False,0,6,https://bornprimitive.com/products/womens-rest-day-low-rise-athleisure-jogger-heather-grey
bundles,435,Essential Tee Bundle | Black Classic-fit PYCA Pro®,cuts_clothing,shopify,62.0,mid_range,4.4,0.8494,40.4,True,0,6,https://cutsclothing.com/products/essential-tee-kit-black-classic-fit-pyca-pro
bundles,436,Essential Tee Bundle | White Classic-fit PYCA Pro®,cuts_clothing,shopify,62.0,mid_range,4.4,0.8494,40.4,True,0,6,https://cutsclothing.com/products/essential-tee-kit-white-classic-fit-pyca-pro
bundles,443,Classic Tee Bundle | White Classic-fit PYCA Pro®,cuts_clothing,shopify,55.0,mid_range,4.4,0.8488,40.2,True,0,6,https://cutsclothing.com/products/classic-tee-kit-white-classic-fit-pyca-pro
bundles,444,Classic Tee Bundle | Black Classic-fit PYCA Pro®,cuts_clothing,shopify,55.0,mid_range,4.4,0.8488,40.2,True,0,6,https://cutsclothing.com/products/classic-tee-kit-black-pyca-pro
bundles,450,Better Than Basic Bundle | White Slim-Fit Tomboy-Cotton™,cuts_clothing,shopify,65.0,mid_range,4.4,0.8475,39.8,True,0,6,https://cutsclothing.com/products/better-than-basic-kit-white-slim-fit-pyca-pro
bundles,451,Better Than Basic Bundle | Black Slim-Fit Tomboy-Cotton™,cuts_clothing,shopify,65.0,mid_range,4.4,0.8475,39.8,True,0,6,https://cutsclothing.com/products/better-than-basic-kit-black-slim-fit-pyca-pro-1
bundles,1340,Baby Tee Bundle | White Slim-fit Tomboy-Cotton™,cuts_clothing,shopify,60.0,mid_range,4.4,0.6407,37.5,False,0,6,https://cutsclothing.com/products/baby-tee-kit-white-slim-fit-tomboy-cotton
bundles,1894,AO Jogger 3-Pack,cuts_clothing,shopify,118.0,premium,4.8,0.58,66.7,False,0,1,https://cutsclothing.com/products/ao-jogger-bundle-3-pack
bundles,1895,AO Jogger 2-Pack,cuts_clothing,shopify,118.0,premium,4.8,0.58,50.0,False,0,1,https://cutsclothing.com/products/ao-jogger-bundle-2-pack
bundles,1896,AO Split Tee 6-Pack,cuts_clothing,shopify,160.0,premium,4.8,0.5796,50.6,False,0,1,https://cutsclothing.com/products/ao-split-hem-tee-bundle-6-pack
mens joggers,437,Men's Unmatched Jogger (Military Green),born_primitive,shopify,48.0,mid_range,4.4,0.8491,40.0,True,0,6,https://bornprimitive.com/products/mens-unmatched-jogger-military-green
mens joggers,441,Men's Cloud Jogger (Heather Midnight Blue),born_primitive,shopify,48.0,mid_range,4.4,0.8491,40.0,True,0,6,https://bornprimitive.com/products/mens-cloud-jogger-heather-midnight-blue
mens joggers,525,Men's Rest Day Jogger 2.0 (Black),born_primitive,shopify,80.0,mid_range,4.4,0.8316,0.0,True,0,12,https://bornprimitive.com/products/mens-rest-day-jogger-2-0-black
mens joggers,1103,Men's Unmatched Jogger 2.0 (Military Green),born_primitive,shopify,70.0,mid_range,4.4,0.7281,0.0,True,0,6,https://bornprimitive.com/products/mens-unmatched-jogger-2-0-military-green
mens joggers,1307,Men's Rest Day Athleisure Jogger (Navy),born_primitive,shopify,48.0,mid_range,4.4,0.6483,40.0,False,0,6,https://bornprimitive.com/products/mens-rest-day-athleisure-jogger-navy-blue
mens joggers,1761,Men's Recovery Jogger (Tactical Green),born_primitive,shopify,64.0,mid_range,4.4,0.5897,20.0,False,0,6,https://bornprimitive.com/products/mens-recovery-jogger-tactical-green
activewear top,461,FORMCLOUD® CLOUD PARKE PIPE IT BRA - BAKED 1.0,set_active,shopify,42.0,budget,4.7,0.8432,30.0,True,0,6,https://setactive.co/products/formcloud-cloud-parke-pipe-it-bra-baked
activewear top,864,SPORTBODY® SPORTY WARM UP - PEAK,set_active,shopify,89.0,premium,4.8,0.7607,0.0,True,0,6,https://setactive.co/products/sportbody-sporty-warm-up-peak
activewear top,866,LUXFORM® LUX QUARTER ZIP - ONYX,set_active,shopify,89.0,premium,4.8,0.7607,0.0,True,0,6,https://setactive.co/products/luxform-lux-quarter-zip-onyx
activewear top,1067,FORMCLOUD® CLOUD TRAINING CAMI - WORN,set_active,shopify,58.0,mid_range,4.4,0.729,0.0,True,0,6,https://setactive.co/products/formcloud-cloud-training-cami-worn
activewear top,1068,SPORTBODY® SPORTY STITCH BRA - LO-FI,set_active,shopify,62.0,mid_range,4.4,0.729,0.0,True,0,6,https://setactive.co/products/sportbody-sporty-stitch-bra-lo-fi
activewear top,1069,FORMCLOUD® CLOUD CROSSBACK SCOOP BRA - ANALOG,set_active,shopify,60.0,mid_range,4.4,0.729,0.0,True,0,6,https://setactive.co/products/formcloud-cloud-crossback-scoop-bra-analog
activewear top,1072,SPORTBODY® SPORTY DUO LIFT BRA - MARLIN,set_active,shopify,60.0,mid_range,4.4,0.729,0.0,True,0,6,https://setactive.co/products/sportbody-sporty-duo-lift-bra-marlin
activewear top,1074,LUXFORM® LUX SCOOP BRA - INDIGO,set_active,shopify,59.0,mid_range,4.4,0.729,0.0,True,0,6,https://setactive.co/products/luxform-lux-scoop-bra-indigo
activewear top,1076,BREATHE HAMPTONS BRA - GRAIN,set_active,shopify,55.0,mid_range,4.4,0.729,0.0,True,0,6,https://setactive.co/products/breathe-hamptons-bra-grain
activewear top,1078,BREATHE CONTRAST WRAP TANK - SAHARA,set_active,shopify,60.0,mid_range,4.4,0.729,0.0,True,0,6,https://setactive.co/products/breathe-contrast-wrap-tank-sahara
denim,468,Denim Short - Bark,represent,shopify,190.0,premium,4.8,0.8404,0.0,True,0,9,https://representclo.com/products/denim-short-bark
denim,469,Kick Flare Denim - Aged Black,represent,shopify,220.0,premium,4.8,0.8401,0.0,True,0,9,https://representclo.com/products/kick-flare-denim-aged-black
denim,471,R3 Baggy Denim - Washed Olive,represent,shopify,200.0,premium,4.8,0.8387,0.0,True,0,9,https://representclo.com/products/r3-baggy-denim-washed-olive
denim,472,R10T Tailored Denim Shorts - Blue 60,represent,shopify,175.0,premium,4.8,0.8382,0.0,True,0,9,https://representclo.com/products/r10t-tailored-denim-shorts-blue-60
denim,476,Heaton Denim - Vintage Grey,represent,shopify,230.0,premium,4.8,0.8376,0.0,True,0,9,https://representclo.com/products/heaton-denim-vintage-grey
denim,1271,Legacy Denim - Light Blue Vintage,represent,shopify,255.0,premium,4.8,0.6654,0.0,False,0,10,https://representclo.com/products/legacy-denim-light-blue-vintage
denim,1357,R2 Straight Leg Denim - Bark,represent,shopify,220.0,premium,4.8,0.6393,0.0,False,0,9,https://representclo.com/products/r2-straight-leg-denim-bark
denim,1961,Collared Denim Jacket - Washed Olive,represent,shopify,260.0,premium,4.8,0.5605,0.0,False,0,6,https://representclo.com/products/collared-denim-jacket-washed-olive
denim,2017,Shotgun Chaps Denim - Grey,represent,shopify,255.0,premium,4.8,0.535,0.0,False,0,5,https://representclo.com/products/shotgun-chaps-denim-grey
sweatshirts,475,Divine Fleece Hoodie | Currant Classic-fit,cuts_clothing,shopify,89.0,premium,4.8,0.8377,24.6,True,0,6,https://cutsclothing.com/products/divine-fleece-hoodie-currant
sweatshirts,478,Divine Fleece Hoodie | Black Classic-fit,cuts_clothing,shopify,89.0,premium,4.8,0.8369,24.6,True,0,6,https://cutsclothing.com/products/divine-fleece-hoodie-black
sweatshirts,481,Divine Fleece Hoodie | Parchment Classic-fit,cuts_clothing,shopify,89.0,premium,4.8,0.8361,24.6,True,0,6,https://cutsclothing.com/products/divine-fleece-hoodie-parchment
sweatshirts,483,Divine Fleece Hoodie | Latte Classic-fit,cuts_clothing,shopify,89.0,premium,4.8,0.8345,24.6,True,0,6,https://cutsclothing.com/products/divine-fleece-hoodie-latte
sweatshirts,484,Divine Fleece Hoodie | Cadet Blue Classic-fit,cuts_clothing,shopify,89.0,premium,4.8,0.8345,24.6,True,0,6,https://cutsclothing.com/products/divine-fleece-hoodie-black-cadet-blue
sweatshirts,557,Divine Fleece Q-Zip | Parchment Classic-fit,cuts_clothing,shopify,89.0,premium,4.8,0.8143,17.6,True,0,6,https://cutsclothing.com/products/divine-fleece-q-zip-parchment
sweatshirts,558,Divine Fleece Q-Zip | Black Classic-fit,cuts_clothing,shopify,89.0,premium,4.8,0.8143,17.6,True,0,6,https://cutsclothing.com/products/divine-fleece-q-zip-black
sweatshirts,584,Divine Fleece Pullover | Cadet Blue Classic-fit,cuts_clothing,shopify,79.0,mid_range,4.4,0.8103,26.9,True,0,6,https://cutsclothing.com/products/divine-fleece-pullover-cadet-blue
sweatshirts,585,Divine Fleece Pullover | Parchment Classic-fit,cuts_clothing,shopify,79.0,mid_range,4.4,0.8103,26.9,True,0,6,https://cutsclothing.com/products/divine-fleece-pullover-parchment
sweatshirts,586,Divine Fleece Pullover | Hunter Classic-fit,cuts_clothing,shopify,79.0,mid_range,4.4,0.8103,26.9,True,0,6,https://cutsclothing.com/products/divine-fleece-pullover-hunter
bundle,486,2 x Initial Oversized T-Shirt - Flat White & Black,represent,shopify,153.0,premium,4.8,0.8338,15.0,True,0,7,https://representclo.com/products/2-x-initial-oversized-t-shirt-flat-white-black
bundle,487,2 x Initial T-Shirt - Flat White,represent,shopify,153.0,premium,4.8,0.8338,15.0,True,0,7,https://representclo.com/products/2-x-initial-t-shirt-flat-white
bundle,488,2 x Initial Boxy T-Shirt - Flat White & Black,represent,shopify,153.0,premium,4.8,0.8338,15.0,True,0,7,https://representclo.com/products/2-x-initial-boxy-t-shirt-flat-white-black
socks,530,Anytime No Show Sock - Blizzard/Sienna,allbirds,shopify,5.0,budget,4.4,0.826,64.3,True,0,4,https://www.allbirds.com/products/anytime-no-show-sock-blizzard-sienna
socks,532,Anytime Ankle Sock - Blizzard (Ochre Sole),allbirds,shopify,7.0,budget,4.4,0.8259,56.2,True,0,4,https://www.allbirds.com/products/anytime-ankle-sock-heathered-blizzard-ochre
socks,533,Anytime No Show Sock 3-Pack - Natural Black,allbirds,shopify,15.0,budget,4.4,0.8251,57.1,True,0,4,https://www.allbirds.com/products/anytime-no-show-sock-3-pack-natural-black
socks,552,Anytime Ankle Sock 3-Pack - Natural Black,allbirds,shopify,20.0,budget,4.4,0.8172,47.4,True,0,4,https://www.allbirds.com/products/anytime-ankle-sock-3-pack-natural-black
socks,553,Anytime Ankle Sock 3 Pack - Blizzard/Royal Blue/Thunder Green,allbirds,shopify,20.0,budget,4.4,0.8172,47.4,True,0,4,https://www.allbirds.com/products/anytime-ankle-sock-3-pack-blizzard-royal-blue-thunder-green
socks,588,Anytime Crew Sock - Rugged Beige/Thunder Green Stripe,allbirds,shopify,10.0,budget,4.4,0.8091,44.4,True,0,4,https://www.allbirds.com/products/anytime-crew-sock-rugged-beige-thunder-green-stripe
socks,1211,Anytime Crew Sock 3-Pack - Blizzard/Medium Grey/Natural Black,allbirds,shopify,45.0,mid_range,4.4,0.6747,0.0,True,0,4,https://www.allbirds.com/products/anytime-crew-sock-3-pack-blizzard-medium-grey-natural-black
socks,1291,Performance Ankle Sock (White),born_primitive,shopify,14.0,budget,4.7,0.6527,0.0,True,0,2,https://bornprimitive.com/products/performance-ankle-sock-white
socks,1292,Performance Half Crew Sock (Black),born_primitive,shopify,14.0,budget,4.7,0.6527,0.0,True,0,2,https://bornprimitive.com/products/performance-half-crew-sock-black
socks,1293,Performance Crew Sock (Black),born_primitive,shopify,16.0,budget,4.7,0.6526,0.0,True,0,2,https://bornprimitive.com/products/performance-crew-sock-black
merchandise,534,Dan-O’s Classic Logo Tee,danosseasoning,woocommerce,12.47,budget,4.7,0.8235,50.0,True,0,3,https://danosseasoning.com/product/dan-os-classic-logo-tee/
merchandise,658,Dan-O’s Seasoning White Logo Athletic Tee,danosseasoning,woocommerce,12.47,budget,4.7,0.7979,50.0,True,0,2,https://danosseasoning.com/product/dan-os-seasoning-white-logo-athletic-tee/
merchandise,950,Green Yum Yum Get Ya Sum Tee,danosseasoning,woocommerce,24.95,budget,4.7,0.7502,0.0,True,0,6,https://danosseasoning.com/product/green-yum-yum-get-ya-sum-tee/
merchandise,1184,Black Dan-O’s Logo Tee,danosseasoning,woocommerce,24.95,budget,4.7,0.699,0.0,True,0,4,https://danosseasoning.com/product/black-dan-os-logo-tee/
shirts,535,SoHo Interlock Polo | Clay Classic-Fit,cuts_clothing,shopify,50.0,mid_range,4.4,0.8229,39.0,True,0,5,https://cutsclothing.com/products/soho-interlock-polo-clay
shirts,570,AO Henley Curve-Hem | Black Signature-fit PYCA Pro®,cuts_clothing,shopify,42.0,budget,4.7,0.8112,27.6,True,0,5,https://cutsclothing.com/products/black-henley-curve-hem
shirts,571,AO Henley Curve-Hem | White Signature-fit PYCA Pro®,cuts_clothing,shopify,42.0,budget,4.7,0.8112,27.6,True,0,5,https://cutsclothing.com/products/white-henley-curve-hem
shirts,572,AO Henley Curve-Hem | Clay Signature-fit PYCA Pro®,cuts_clothing,shopify,42.0,budget,4.7,0.8112,27.6,True,0,5,https://cutsclothing.com/products/ao-henley-curve-hem-clay
shirts,573,AO Henley Curve-Hem | Castor Grey Signature-Fit PYCA Pro®,cuts_clothing,shopify,42.0,budget,4.7,0.8112,27.6,True,0,5,https://cutsclothing.com/products/ao-henley-curve-hem-tee-castor-grey
shirts,574,AO Henley Curve-Hem | Metal Signature-Fit PYCA Pro®,cuts_clothing,shopify,42.0,budget,4.7,0.8112,27.6,True,0,5,https://cutsclothing.com/products/ao-henley-curve-hem-metal
shirts,575,AO Henley Curve-Hem | Pure Cashmere Signature-Fit PYCA Pro®,cuts_clothing,shopify,42.0,budget,4.7,0.8112,27.6,True,0,5,https://cutsclothing.com/products/ao-henley-curve-hem-tee-pure-cashmere
shirts,576,AO Henley Curve-Hem | Heather Grey Signature-fit PYCA Pro®,cuts_clothing,shopify,42.0,budget,4.7,0.8112,27.6,True,0,5,https://cutsclothing.com/products/heather-grey-henley-curve-hem
shirts,577,AO Henley Curve-Hem | Sage Signature-fit PYCA Pro®,cuts_clothing,shopify,42.0,budget,4.7,0.8112,27.6,True,0,5,https://cutsclothing.com/products/sage-s-s-henley-curve-hem
shirts,578,AO Henley Curve-Hem | North Atlantic Signature-Fit PYCA Pro®,cuts_clothing,shopify,42.0,budget,4.7,0.8112,27.6,True,0,5,https://cutsclothing.com/products/ao-henley-curve-hem-tee-north-altantic
shirts  tops,566,AO Henley Curve-Hem | Nomad PYCA Pro® Signature-Fit,cuts_clothing,shopify,42.0,budget,4.7,0.812,27.6,True,0,5,https://cutsclothing.com/products/ao-henley-tee-nomad
shirts  tops,567,AO Henley Curve-Hem | Mountain Mist PYCA Pro® Signature-Fit,cuts_clothing,shopify,42.0,budget,4.7,0.812,27.6,True,0,5,https://cutsclothing.com/products/ao-henley-tee-mountain-mist
shirts  tops,568,Overtime Oversized Tee | Ocean Storm Relaxed-Fit,cuts_clothing,shopify,42.0,budget,4.7,0.812,27.6,True,0,5,https://cutsclothing.com/products/overtime-tee-ocean-storm
shirts  tops,637,AO Polo | Ivory Signature-fit PYCA Pro®,cuts_clothing,shopify,48.0,mid_range,4.4,0.8042,33.3,True,0,5,https://cutsclothing.com/products/ao-polo-ivory
shirts  tops,664,AO Forever Classic-Fit Tee | Nomad Classic-Fit PYCA Pro®,cuts_clothing,shopify,42.0,budget,4.7,0.795,22.2,True,0,5,https://cutsclothing.com/products/ao-forever-tee-nomad
shirts  tops,671,AO Forever Classic-Fit Tee | Deep Cranberry Classic-Fit PYCA Pro®,cuts_clothing,shopify,42.0,budget,4.7,0.795,22.2,True,0,5,https://cutsclothing.com/products/ao-forever-tee-deep-cranberry
shirts  tops,740,SoHo Short Sleeve Button Up | Sand Dune Signature-fit,cuts_clothing,shopify,63.0,mid_range,4.4,0.7808,25.0,True,0,5,https://cutsclothing.com/products/soho-short-sleeve-button-up-sand-dune
shirts  tops,741,SoHo Long Sleeve Button Up | Sand Dune Signature-fit,cuts_clothing,shopify,74.0,mid_range,4.4,0.7807,24.5,True,0,5,https://cutsclothing.com/products/soho-long-sleeve-button-up-sand-dune
shirts  tops,744,SoHo Short Sleeve Button Up | White Soho Signature-fit,cuts_clothing,shopify,63.0,mid_range,4.4,0.78,25.0,True,0,5,https://cutsclothing.com/products/soho-short-sleeve-button-up-white
shirts  tops,745,SoHo Short Sleeve Button Up | Oxford Blue Signature-fit,cuts_clothing,shopify,63.0,mid_range,4.4,0.78,25.0,True,0,5,https://cutsclothing.com/products/soho-short-sleeve-button-up-oxford-blue
ao button up,631,AO Button Up | Ocean Storm Signature-Fit PYCA Pro®,cuts_clothing,shopify,48.0,mid_range,4.4,0.8042,33.3,True,0,5,https://cutsclothing.com/products/ao-button-up-ocean-storm
ao button up,1148,AO Button Up | White Signature-Fit PYCA Pro®,cuts_clothing,shopify,72.0,mid_range,4.4,0.7041,0.0,True,0,5,https://cutsclothing.com/products/ao-button-up-white
ao button up,2098,AO Button Up | Sage Signature-Fit PYCA Pro®,cuts_clothing,shopify,72.0,mid_range,4.4,0.5041,0.0,False,0,5,https://cutsclothing.com/products/ao-button-up-sage
button up,635,AO Button Up | Ivory Signature-Fit PYCA Pro®,cuts_clothing,shopify,48.0,mid_range,4.4,0.8042,33.3,True,0,5,https://cutsclothing.com/products/ao-button-up-ivory
button up,636,AO Button Up | Castor Grey Signature-Fit PYCA Pro®,cuts_clothing,shopify,48.0,mid_range,4.4,0.8042,33.3,True,0,5,https://cutsclothing.com/products/ao-button-up-castor-grey
button up,1154,AO Button Up | Black Signature-Fit PYCA Pro®,cuts_clothing,shopify,72.0,mid_range,4.4,0.7041,0.0,True,0,5,https://cutsclothing.com/products/ao-button-up-black
blenders,654,nutribullet Flex,nutribullet,woocommerce,59.99,mid_range,4.4,0.8026,0.0,True,0,9,https://www.nutribullet.com/shop/blenders/nutribullet-flex/
blenders,889,nutribullet Ultra,nutribullet,woocommerce,99.99,premium,4.8,0.7574,0.0,True,0,6,https://www.nutribullet.com/shop/blenders/nutribullet-ultra/
blenders,891,nutribullet SmartSense,nutribullet,woocommerce,134.99,premium,4.8,0.757,0.0,True,0,6,https://www.nutribullet.com/shop/blenders/nutribullet-smartsense/
blenders,948,nutribullet Flip,nutribullet,woocommerce,86.24,mid_range,4.4,0.7511,0.0,True,0,7,https://www.nutribullet.com/shop/blenders/nutribullet-flip/
blenders,1010,nutribullet Ultra Plus,nutribullet,woocommerce,114.99,premium,4.8,0.7316,0.0,True,0,5,https://www.nutribullet.com/shop/blenders/nutribullet-ultra-plus/
blenders,1115,nutribullet Pro 900,nutribullet,woocommerce,79.99,mid_range,4.4,0.7256,0.0,True,0,6,https://www.nutribullet.com/shop/blenders/nutribullet-pro/
blenders,1130,nutribullet Blender,nutribullet,woocommerce,103.99,premium,4.8,0.7061,0.0,True,0,4,https://www.nutribullet.com/shop/blenders/nutribullet-blender/
blenders,1182,nutribullet Portable Blender,nutribullet,woocommerce,54.99,mid_range,4.4,0.7002,0.0,True,0,5,https://www.nutribullet.com/shop/blenders/nutribullet-portable-blender/
blenders,1185,magic bullet Blender,nutribullet,woocommerce,39.99,budget,4.7,0.6988,0.0,True,0,4,https://www.nutribullet.com/magic-bullet/blenders/magic-bullet-blender/
blenders,1195,nutribullet Turbo,nutribullet,woocommerce,109.99,premium,4.8,0.6805,0.0,True,0,3,https://www.nutribullet.com/shop/blenders/nutribullet-turbo/
t-shirts,690,Micro Owners Club T-Shirt - Cream Marl,represent,shopify,110.0,premium,4.8,0.7901,0.0,True,0,7,https://representclo.com/products/micro-owners-club-t-shirt-cream-marl
t-shirts,695,Represent X Iron Maiden Number Of Beast T-Shirt - Sunfade Grey,represent,shopify,155.0,premium,4.8,0.7896,0.0,True,0,7,https://representclo.com/products/represent-x-iron-maiden-number-of-beast-t-shirt-sunfade-grey
t-shirts,698,Represent Owners Club T-Shirt - Buttercream,represent,shopify,115.0,premium,4.8,0.7892,0.0,True,0,7,https://representclo.com/products/fw25-represent-owners-club-t-shirt-buttercream
t-shirts,704,Represent X Iron Maiden Infinite Dreams T-Shirt - Aged Black,represent,shopify,155.0,premium,4.8,0.7888,0.0,True,0,7,https://representclo.com/products/represent-x-iron-maiden-infinite-dreams-t-shirt-aged-black
t-shirts,707,GH T-Shirt - Vintage Grey,represent,shopify,130.0,premium,4.8,0.7883,0.0,True,0,7,https://representclo.com/products/gh-t-shirt-vintage-grey
t-shirts,708,Angel Border T-Shirt - Stained Black,represent,shopify,140.0,premium,4.8,0.7882,0.0,True,0,7,https://representclo.com/products/angel-border-t-shirt-stained-black
t-shirts,709,Archangel T-Shirt - Flat White,represent,shopify,140.0,premium,4.8,0.7882,0.0,True,0,7,https://representclo.com/products/archangel-t-shirt-flat-white
